Time,Power,Meter,"USB Current","Battery Cell 1","Battery Cell 2","Battery Cell 3"
863.875000000056,,-2.531,0,3.95,3.95,3.95
863.984000000056,,-2.531,0,3.95,3.95,3.95
864.109000000056,,-2.531,0,3.95,3.95,3.95
864.234000000056,,-2.531,0,3.95,3.95,3.95
864.343000000056,,-2.531,0,3.95,3.95,3.95
864.437000000056,,-2.531,0,3.95,3.95,3.95
864.546000000056,,-2.531,0,3.95,3.95,3.95
864.656000000056,,-2.531,0,3.95,3.95,3.95
864.765000000056,,-2.531,0,3.95,3.95,3.95
864.875000000056,,-2.531,0,3.95,3.95,3.95
864.984000000056,,-2.531,0,3.95,3.95,3.95
865.125000000056,,-2.531,0,3.95,3.95,3.95
865.218000000056,,-2.531,0,3.95,3.95,3.95
865.343000000056,,-2.531,0,3.95,3.95,3.95
865.437000000056,,-2.531,0,3.95,3.95,3.95
865.531000000056,,-2.531,0,3.95,3.95,3.95
865.640000000056,,-2.531,0,3.95,3.95,3.95
865.750000000056,,-2.531,0,3.95,3.95,3.95
865.843000000056,,-2.531,0,3.95,3.95,3.95
865.937000000056,,-2.531,0,3.95,3.95,3.95
866.046000000056,,-2.531,0,3.95,3.95,3.95
866.156000000056,,-2.531,0,3.95,3.95,3.95
866.296000000056,,-2.531,0,3.95,3.95,3.95
866.390000000056,,-2.531,0,3.95,3.95,3.95
866.500000000056,,-2.531,0,3.95,3.95,3.95
866.593000000056,,-2.531,0,3.95,3.95,3.95
866.687000000056,,-2.531,0,3.95,3.95,3.95
866.812000000056,,-2.531,0,3.95,3.95,3.95
866.906000000056,,-2.531,0,3.95,3.95,3.95
867.015000000056,,-2.531,0,3.95,3.95,3.95
867.140000000056,,-2.531,0,3.95,3.95,3.95
867.250000000056,,-2.531,0,3.95,3.95,3.95
867.375000000056,,-2.531,0,3.95,3.95,3.95
867.484000000056,,-2.531,0,3.95,3.95,3.95
867.609000000056,,-2.531,0,3.95,3.96,3.95
867.703000000056,,-2.531,0,3.95,3.95,3.95
867.796000000056,,-2.531,0,3.95,3.96,3.95
867.906000000056,,-2.531,0,3.95,3.96,3.95
868.015000000056,,-2.531,0,3.95,3.96,3.95
868.125000000057,,-2.531,0,3.95,3.96,3.95
868.234000000057,,-2.531,0,3.95,3.96,3.95
868.359000000057,,-2.531,0,3.95,3.96,3.95
868.468000000057,,-2.531,0,3.95,3.96,3.95
868.562000000057,,-2.531,0,3.95,3.95,3.95
868.656000000057,,-2.531,0,3.95,3.95,3.95
868.765000000057,,-2.531,0,3.95,3.96,3.95
868.859000000057,,-2.531,0,3.95,3.96,3.95
868.968000000057,,-2.531,0,3.95,3.96,3.95
869.062000000057,,-2.531,0,3.95,3.96,3.95
869.187000000057,,-2.531,0,3.95,3.96,3.95
869.312000000057,,-2.531,0,3.95,3.96,3.95
869.421000000057,,-2.531,0,3.95,3.96,3.95
869.531000000057,,-2.531,0,3.96,3.96,3.95
869.656000000057,,-2.531,0,3.95,3.96,3.95
869.765000000057,,-2.531,0,3.95,3.96,3.95
869.890000000057,,-2.531,0,3.95,3.96,3.96
870.000000000057,,-2.531,0,3.95,3.96,3.95
870.125000000057,,-2.531,0,3.95,3.96,3.95
870.250000000057,,-2.531,0,3.95,3.96,3.96
870.343000000057,,-2.531,0,3.96,3.96,3.96
870.453000000057,,-2.531,0,3.96,3.96,3.95
870.562000000057,,-2.531,0,3.96,3.96,3.96
870.656000000057,,-2.531,0,3.96,3.96,3.96
870.796000000057,,-2.531,0,3.96,3.96,3.95
870.906000000057,,-2.531,0,3.96,3.96,3.96
871.000000000057,,-2.531,0,3.96,3.96,3.96
871.125000000057,,-2.531,0,3.96,3.96,3.95
871.250000000057,,-2.531,0,3.96,3.96,3.96
871.359000000057,,-2.531,0,3.95,3.96,3.96
871.468000000057,,-2.531,0,3.96,3.96,3.95
871.562000000057,,-2.531,0,3.96,3.96,3.96
871.687000000057,,-2.531,0,3.95,3.96,3.96
871.796000000057,,-2.531,0,3.96,3.96,3.96
871.906000000057,,-2.531,0,3.96,3.96,3.96
872.000000000057,,-2.531,0,3.96,3.96,3.96
872.125000000057,,-2.531,0,3.96,3.96,3.96
872.234000000057,,-2.531,0,3.96,3.96,3.96
872.328000000057,,-2.531,0,3.96,3.96,3.96
872.437000000057,,-2.531,0,3.96,3.96,3.96
872.531000000057,,-2.531,0,3.96,3.96,3.96
872.640000000058,,-2.531,0,3.96,3.96,3.96
872.750000000058,,-2.531,0,3.96,3.96,3.96
872.859000000058,,-2.531,0,3.96,3.96,3.96
872.953000000058,,-2.531,0,3.96,3.96,3.96
873.046000000058,,-2.531,0,3.96,3.96,3.96
873.140000000058,,-2.531,0,3.96,3.96,3.96
873.250000000058,,-2.531,0,3.96,3.96,3.96
873.359000000058,,-2.531,0,3.96,3.96,3.96
873.484000000058,,-2.531,0,3.96,3.96,3.96
873.625000000058,,-2.531,0,3.96,3.96,3.96
873.734000000058,,-2.531,0,3.96,3.96,3.96
873.843000000058,,-2.531,0,3.96,3.96,3.96
873.953000000058,,-2.531,0,3.96,3.96,3.96
874.046000000058,,-2.531,0,3.96,3.96,3.96
874.187000000058,,-2.531,0,3.96,3.96,3.96
874.281000000058,,-2.531,0,3.96,3.96,3.96
874.375000000058,,-2.531,0,3.96,3.96,3.96
874.484000000058,,-2.531,0,3.96,3.96,3.96
874.593000000058,,-2.531,0,3.96,3.96,3.96
874.703000000058,,-2.531,0,3.96,3.96,3.96
874.796000000058,,-2.531,0,3.96,3.96,3.96
874.906000000058,,-2.531,0,3.96,3.96,3.96
875.031000000058,,-2.531,0,3.96,3.96,3.96
875.140000000058,,-2.531,0,3.96,3.96,3.96
875.234000000058,,-2.531,0,3.96,3.96,3.96
875.359000000058,,-2.531,0,3.96,3.96,3.96
875.484000000058,,-2.531,0,3.96,3.96,3.96
875.609000000058,,-2.531,0,3.96,3.96,3.96
875.703000000058,,-2.531,0,3.96,3.96,3.96
875.796000000058,,-2.531,0,3.96,3.96,3.96
875.921000000058,,-2.531,0,3.96,3.96,3.96
876.015000000058,,-2.531,0,3.96,3.96,3.96
876.109000000058,,-2.531,0,3.96,3.96,3.96
876.218000000058,,-2.531,0,3.96,3.96,3.96
876.328000000058,,-2.531,0,3.96,3.96,3.96
876.437000000058,,-2.531,0,3.96,3.96,3.96
876.531000000058,,-2.531,0,3.96,3.96,3.96
876.640000000058,,-2.531,0,3.96,3.96,3.96
876.750000000058,0,-2.531,0,3.95,3.94,3.92
876.859000000058,40.09,-2.532,0,3.92,3.92,3.91
876.953000000058,39.95,-2.533,0,3.92,3.91,3.91
877.062000000058,39.99,-2.535,0,3.92,3.91,3.91
877.187000000058,39.97,-2.536,0,3.92,3.91,3.91
877.296000000058,39.97,-2.537,0,3.91,3.91,3.91
877.406000000058,39.97,-2.538,0,3.91,3.91,3.91
877.500000000058,39.98,-2.54,0,3.91,3.91,3.91
877.609000000058,39.97,-2.541,0,3.92,3.91,3.91
877.718000000059,39.95,-2.542,0,3.91,3.9,3.9
877.828000000059,40,-2.543,0,3.91,3.9,3.91
877.953000000059,40.05,-2.545,0,3.91,3.9,3.91
878.046000000058,39.98,-2.546,0,3.91,3.9,3.9
878.156000000059,39.96,-2.547,0,3.91,3.9,3.9
878.250000000059,40,-2.548,0,3.91,3.9,3.9
878.375000000059,40.04,-2.549,0,3.91,3.9,3.91
878.484000000059,39.97,-2.551,0,3.9,3.9,3.9
878.578000000059,39.97,-2.552,0,3.91,3.9,3.91
878.671000000059,39.99,-2.553,0,3.91,3.9,3.9
878.781000000059,40.02,-2.554,0,3.91,3.9,3.9
878.906000000059,40.01,-2.555,0,3.91,3.9,3.9
879.015000000059,39.98,-2.557,0,3.9,3.9,3.9
879.140000000059,39.96,-2.558,0,3.9,3.9,3.9
879.265000000059,40.01,-2.559,0,3.91,3.9,3.9
879.406000000059,39.97,-2.561,0,3.9,3.89,3.9
879.500000000059,40.01,-2.562,0,3.9,3.89,3.9
879.609000000059,40.07,-2.564,0,3.9,3.9,3.9
879.734000000059,40.03,-2.565,0,3.9,3.89,3.9
879.843000000059,39.92,-2.566,0,3.9,3.9,3.9
879.937000000059,39.94,-2.567,0,3.9,3.89,3.89
880.046000000059,40.09,-2.569,0,3.9,3.9,3.89
880.171000000059,40,-2.57,0,3.9,3.9,3.89
880.296000000059,39.93,-2.571,0,3.9,3.89,3.89
880.390000000059,39.97,-2.573,0,3.9,3.89,3.89
880.500000000059,40.01,-2.574,0,3.9,3.89,3.89
880.593000000059,39.94,-2.575,0,3.9,3.9,3.89
880.687000000059,39.96,-2.576,0,3.9,3.89,3.89
880.796000000059,40.13,-2.577,0,3.89,3.89,3.89
880.890000000059,40.09,-2.578,0,3.89,3.89,3.89
881.000000000059,40.05,-2.579,0,3.9,3.89,3.89
881.125000000059,40.04,-2.581,0,3.89,3.89,3.89
881.218000000059,40.02,-2.582,0,3.9,3.89,3.89
881.343000000059,39.98,-2.583,0,3.89,3.89,3.89
881.484000000059,39.94,-2.585,0,3.89,3.89,3.89
881.625000000059,39.96,-2.586,0,3.89,3.89,3.89
881.734000000059,40.12,-2.588,0,3.9,3.89,3.89
881.859000000059,39.96,-2.589,0,3.89,3.89,3.89
881.984000000059,40.02,-2.59,0,3.9,3.89,3.89
882.125000000059,40.01,-2.592,0,3.89,3.89,3.88
882.234000000059,39.94,-2.593,0,3.89,3.89,3.89
882.343000000059,39.9,-2.595,0,3.89,3.89,3.89
882.453000000059,40,-2.596,0,3.89,3.89,3.89
882.562000000059,39.94,-2.597,0,3.9,3.89,3.88
882.656000000059,40.05,-2.598,0,3.89,3.88,3.89
882.781000000059,39.98,-2.6,0,3.89,3.89,3.89
882.875000000059,39.98,-2.601,0,3.89,3.89,3.89
882.984000000059,39.92,-2.602,0,3.89,3.88,3.88
883.109000000059,39.99,-2.603,0,3.89,3.89,3.89
883.218000000059,40.1,-2.605,0,3.89,3.88,3.88
883.312000000059,39.98,-2.606,0,3.89,3.89,3.89
883.421000000059,40.01,-2.607,0,3.89,3.88,3.88
883.515000000059,39.91,-2.608,0,3.89,3.88,3.89
883.625000000059,40.04,-2.609,0,3.89,3.88,3.88
883.718000000059,39.83,-2.61,0,3.89,3.88,3.88
883.828000000059,40.03,-2.612,0,3.89,3.88,3.88
883.921000000059,39.92,-2.613,0,3.89,3.88,3.88
884.031000000059,40.1,-2.614,0,3.89,3.88,3.88
884.140000000059,39.96,-2.615,0,3.89,3.88,3.88
884.250000000059,40.08,-2.616,0,3.88,3.88,3.89
884.359000000059,40,-2.618,0,3.89,3.88,3.88
884.468000000059,39.88,-2.619,0,3.89,3.88,3.88
884.562000000059,39.9,-2.62,0,3.89,3.88,3.88
884.687000000059,40.06,-2.621,0,3.88,3.88,3.88
884.812000000059,39.94,-2.623,0,3.88,3.88,3.88
884.937000000059,40.08,-2.624,0,3.89,3.88,3.88
885.062000000059,40.01,-2.626,0,3.89,3.88,3.88
885.17100000006,40.01,-2.627,0,3.89,3.88,3.88
885.28100000006,40,-2.628,0,3.88,3.88,3.88
885.37500000006,39.97,-2.629,0,3.89,3.87,3.88
885.48400000006,39.97,-2.63,0,3.88,3.88,3.88
885.62500000006,39.99,-2.632,0,3.88,3.88,3.88
885.71800000006,40.08,-2.633,0,3.88,3.87,3.88
885.82800000006,39.97,-2.634,0,3.88,3.88,3.88
885.93700000006,39.99,-2.636,0,3.88,3.88,3.88
886.03100000006,39.98,-2.637,0,3.89,3.88,3.88
886.15600000006,40.09,-2.638,0,3.88,3.88,3.88
886.25000000006,40.05,-2.639,0,3.88,3.87,3.88
886.37500000006,40.02,-2.64,0,3.89,3.87,3.88
886.50000000006,40.06,-2.642,0,3.88,3.87,3.87
886.59300000006,39.97,-2.643,0,3.88,3.87,3.88
886.70300000006,40.03,-2.644,0,3.88,3.87,3.88
886.79600000006,,-2.645,0,3.92,3.92,3.92
886.90600000006,,-2.645,0,3.92,3.92,3.92
887.04600000006,,-2.645,0,3.92,3.92,3.92
887.17100000006,,-2.645,0,3.92,3.92,3.92
887.29600000006,,-2.645,0,3.93,3.92,3.92
887.40600000006,,-2.645,0,3.93,3.93,3.93
887.50000000006,,-2.645,0,3.93,3.93,3.93
887.62500000006,,-2.645,0,3.93,3.93,3.93
887.71800000006,,-2.645,0,3.93,3.93,3.93
887.81200000006,,-2.645,0,3.93,3.93,3.93
887.90600000006,,-2.645,0,3.93,3.93,3.93
888.00000000006,,-2.645,0,3.93,3.93,3.93
888.10900000006,,-2.645,0,3.93,3.93,3.93
888.21800000006,,-2.645,0,3.93,3.93,3.93
888.31200000006,,-2.645,0,3.93,3.93,3.93
888.42100000006,,-2.645,0,3.93,3.93,3.93
888.51500000006,,-2.645,0,3.93,3.93,3.93
888.62500000006,,-2.645,0,3.93,3.93,3.93
888.73400000006,,-2.645,0,3.93,3.93,3.93
888.84300000006,,-2.645,0,3.93,3.93,3.93
888.95300000006,,-2.645,0,3.93,3.93,3.93
889.04600000006,,-2.645,0,3.93,3.93,3.93
889.15600000006,,-2.645,0,3.93,3.93,3.93
889.25000000006,,-2.645,0,3.93,3.93,3.93
889.35900000006,,-2.645,0,3.93,3.93,3.93
889.46800000006,,-2.645,0,3.93,3.93,3.93
889.59300000006,,-2.645,0,3.93,3.94,3.93
889.68700000006,,-2.645,0,3.93,3.94,3.94
889.84300000006,,-2.645,0,3.93,3.94,3.93
889.96800000006,,-2.645,0,3.93,3.94,3.93
890.06200000006,,-2.645,0,3.94,3.94,3.94
890.15600000006,,-2.645,0,3.94,3.94,3.94
890.26500000006,,-2.645,0,3.94,3.94,3.93
890.35900000006,,-2.645,0,3.94,3.94,3.94
890.46800000006,,-2.645,0,3.94,3.94,3.94
890.56200000006,,-2.645,0,3.94,3.94,3.94
890.671000000061,,-2.645,0,3.94,3.94,3.94
890.765000000061,,-2.645,0,3.94,3.94,3.94
890.859000000061,,-2.645,0,3.94,3.94,3.94
890.984000000061,,-2.645,0,3.94,3.94,3.94
891.125000000061,,-2.645,0,3.94,3.94,3.94
891.265000000061,,-2.646,0,3.94,3.94,3.94
891.375000000061,,-2.646,0,3.94,3.94,3.94
891.500000000061,,-2.646,0,3.94,3.94,3.94
891.609000000061,,-2.646,0,3.94,3.94,3.94
891.734000000061,,-2.646,0,3.94,3.94,3.94
891.843000000061,,-2.646,0,3.94,3.94,3.94
891.953000000061,,-2.646,0,3.94,3.94,3.94
892.062000000061,,-2.646,0,3.94,3.94,3.94
892.171000000061,,-2.646,0,3.94,3.94,3.94
892.281000000061,,-2.646,0,3.94,3.94,3.94
892.375000000061,,-2.646,0,3.94,3.94,3.94
892.468000000061,,-2.646,0,3.94,3.94,3.94
892.578000000061,,-2.646,0,3.94,3.94,3.94
892.687000000061,,-2.646,0,3.94,3.94,3.94
892.796000000061,,-2.646,0,3.94,3.94,3.94
892.906000000061,,-2.646,0,3.94,3.94,3.94
893.015000000061,,-2.646,0,3.94,3.94,3.94
893.125000000061,,-2.646,0,3.94,3.94,3.94
893.234000000061,,-2.646,0,3.94,3.94,3.94
893.343000000061,,-2.646,0,3.94,3.94,3.94
893.453000000061,,-2.646,0,3.94,3.94,3.94
893.562000000061,,-2.646,0,3.94,3.94,3.94
893.687000000061,,-2.646,0,3.94,3.94,3.94
893.796000000061,,-2.646,0,3.94,3.94,3.94
893.906000000061,,-2.646,0,3.94,3.94,3.94
894.015000000061,,-2.646,0,3.94,3.94,3.94
894.156000000061,,-2.646,0,3.94,3.94,3.94
894.250000000061,,-2.646,0,3.94,3.94,3.94
894.375000000061,,-2.646,0,3.94,3.94,3.94
894.484000000061,,-2.646,0,3.94,3.94,3.94
894.593000000061,,-2.646,0,3.94,3.94,3.94
894.687000000061,,-2.646,0,3.94,3.94,3.94
894.828000000061,,-2.646,0,3.94,3.94,3.94
894.968000000061,,-2.646,0,3.94,3.94,3.94
895.078000000061,,-2.646,0,3.94,3.94,3.94
895.187000000061,,-2.646,0,3.94,3.94,3.94
895.312000000061,,-2.646,0,3.94,3.95,3.94
895.437000000061,,-2.646,0,3.94,3.95,3.94
895.562000000061,,-2.646,0,3.94,3.94,3.94
895.671000000061,,-2.646,0,3.94,3.95,3.94
895.796000000061,,-2.646,0,3.95,3.94,3.94
895.921000000061,,-2.646,0,3.94,3.95,3.94
896.046000000061,,-2.646,0,3.94,3.95,3.95
896.171000000061,,-2.646,0,3.94,3.95,3.94
896.281000000061,,-2.646,0,3.94,3.95,3.94
896.390000000061,,-2.646,0,3.95,3.95,3.95
896.500000000061,,-2.646,0,3.94,3.95,3.94
896.609000000061,,-2.646,0,3.95,3.95,3.95
896.734000000061,,-2.646,0,3.95,3.95,3.95
896.859000000061,,-2.646,0,3.95,3.95,3.95
896.968000000061,,-2.646,0,3.95,3.95,3.95
897.078000000061,,-2.646,0,3.95,3.95,3.95
897.187000000062,,-2.646,0,3.95,3.95,3.95
897.296000000062,,-2.646,0,3.95,3.95,3.95
897.390000000062,,-2.646,0,3.95,3.95,3.95
897.500000000062,,-2.646,0,3.95,3.95,3.95
897.609000000062,,-2.646,0,3.95,3.95,3.95
897.718000000062,,-2.646,0,3.95,3.95,3.95
897.843000000062,,-2.646,0,3.95,3.95,3.95
897.968000000062,,-2.646,0,3.95,3.95,3.95
898.078000000062,,-2.646,0,3.95,3.95,3.95
898.203000000062,,-2.646,0,3.95,3.95,3.95
898.296000000062,,-2.646,0,3.95,3.95,3.95
898.421000000062,,-2.646,0,3.95,3.95,3.95
898.531000000062,,-2.646,0,3.95,3.95,3.95
898.640000000062,,-2.646,0,3.95,3.95,3.95
898.734000000062,,-2.646,0,3.95,3.95,3.95
898.843000000062,,-2.646,0,3.95,3.95,3.95
898.937000000062,,-2.646,0,3.94,3.95,3.95
899.062000000062,,-2.646,0,3.95,3.95,3.95
899.171000000062,,-2.646,0,3.95,3.95,3.95
899.296000000062,,-2.646,0,3.95,3.95,3.95
899.406000000062,,-2.646,0,3.95,3.95,3.95
899.546000000062,,-2.646,0,3.95,3.95,3.95
899.656000000062,,-2.646,0,3.95,3.95,3.95
899.765000000062,,-2.646,0,3.95,3.95,3.95
899.875000000062,,-2.646,0,3.95,3.95,3.95
900.000000000062,,-2.646,0,3.95,3.95,3.95
900.109000000062,,-2.646,0,3.95,3.95,3.95
900.218000000062,,-2.646,0,3.95,3.95,3.95
900.312000000062,,-2.646,0,3.95,3.95,3.95
900.421000000062,,-2.646,0,3.95,3.95,3.95
900.515000000062,,-2.646,0,3.95,3.95,3.95
900.609000000062,,-2.646,0,3.95,3.95,3.95
900.718000000062,,-2.646,0,3.95,3.95,3.95
900.812000000062,,-2.646,0,3.95,3.95,3.95
900.968000000062,,-2.646,0,3.95,3.95,3.95
901.062000000062,,-2.646,0,3.95,3.95,3.95
901.171000000062,,-2.646,0,3.95,3.95,3.95
901.265000000062,,-2.646,0,3.95,3.95,3.95
901.375000000062,,-2.646,0,3.95,3.95,3.95
901.468000000062,,-2.646,0,3.95,3.95,3.95
901.562000000062,,-2.646,0,3.95,3.95,3.95
901.687000000062,,-2.646,0,3.95,3.95,3.95
901.812000000062,,-2.646,0,3.95,3.95,3.95
901.906000000062,,-2.646,0,3.95,3.95,3.95
902.015000000063,,-2.646,0,3.95,3.95,3.95
902.125000000063,,-2.646,0,3.95,3.95,3.95
902.234000000063,,-2.646,0,3.95,3.95,3.95
902.343000000063,,-2.646,0,3.95,3.95,3.95
902.437000000063,,-2.646,0,3.95,3.95,3.95
902.531000000063,,-2.646,0,3.95,3.95,3.95
902.640000000063,,-2.646,0,3.95,3.95,3.95
902.734000000063,,-2.646,0,3.95,3.95,3.95
902.859000000063,,-2.646,0,3.95,3.95,3.95
902.968000000063,,-2.646,0,3.95,3.95,3.95
903.062000000063,,-2.646,0,3.95,3.95,3.95
903.187000000063,,-2.646,0,3.95,3.95,3.95
903.281000000063,,-2.646,0,3.95,3.95,3.95
903.375000000063,,-2.646,0,3.95,3.95,3.95
903.484000000063,,-2.646,0,3.95,3.95,3.95
903.578000000063,,-2.646,0,3.95,3.95,3.95
903.687000000063,,-2.646,0,3.95,3.95,3.95
903.796000000063,,-2.646,0,3.95,3.95,3.95
903.937000000063,,-2.646,0,3.95,3.95,3.95
904.078000000063,,-2.646,0,3.95,3.95,3.95
904.171000000063,,-2.646,0,3.95,3.95,3.95
904.265000000063,,-2.646,0,3.95,3.95,3.95
904.390000000063,,-2.646,0,3.95,3.95,3.95
904.484000000063,,-2.646,0,3.95,3.95,3.95
904.578000000063,,-2.646,0,3.95,3.95,3.95
904.687000000063,,-2.646,0,3.95,3.95,3.95
904.781000000063,,-2.646,0,3.95,3.95,3.95
904.906000000063,,-2.646,0,3.95,3.95,3.95
905.015000000063,,-2.646,0,3.95,3.95,3.95
905.156000000063,,-2.646,0,3.95,3.95,3.95
905.265000000063,,-2.646,0,3.95,3.95,3.95
905.375000000063,,-2.646,0,3.95,3.95,3.95
905.484000000063,,-2.646,0,3.95,3.95,3.95
905.593000000063,,-2.646,0,3.95,3.95,3.95
905.703000000063,,-2.646,0,3.95,3.95,3.95
905.812000000063,,-2.646,0,3.95,3.95,3.95
905.921000000063,,-2.646,0,3.95,3.95,3.95
906.015000000064,,-2.646,0,3.95,3.95,3.95
906.125000000064,,-2.646,0,3.95,3.95,3.95
906.250000000064,,-2.646,0,3.95,3.95,3.95
906.359000000064,,-2.646,0,3.95,3.95,3.95
906.453000000064,,-2.646,0,3.95,3.95,3.95
906.546000000064,,-2.646,0,3.95,3.95,3.95
906.656000000064,,-2.646,0,3.95,3.95,3.95
906.750000000064,,-2.646,0,3.95,3.95,3.95
906.859000000064,,-2.646,0,3.95,3.95,3.95
906.968000000064,0,-2.646,0,3.94,3.93,3.91
907.093000000064,39.96,-2.647,0,3.92,3.91,3.91
907.203000000064,39.94,-2.649,0,3.91,3.9,3.9
907.328000000064,40,-2.65,0,3.91,3.91,3.91
907.437000000064,39.98,-2.651,0,3.91,3.9,3.9
907.546000000064,40.04,-2.653,0,3.91,3.9,3.9
907.640000000064,40,-2.654,0,3.91,3.9,3.9
907.734000000064,39.98,-2.655,0,3.9,3.9,3.9
907.828000000064,40.03,-2.656,0,3.91,3.9,3.9
907.921000000064,39.99,-2.657,0,3.91,3.9,3.9
908.015000000064,40.02,-2.658,0,3.91,3.9,3.9
908.109000000064,40.04,-2.659,0,3.9,3.9,3.9
908.218000000064,39.95,-2.66,0,3.9,3.89,3.9
908.312000000064,39.97,-2.662,0,3.9,3.89,3.9
908.406000000064,40.02,-2.663,0,3.9,3.89,3.89
908.500000000064,39.98,-2.664,0,3.9,3.89,3.89
908.609000000064,39.99,-2.665,0,3.9,3.89,3.9
908.703000000064,40.01,-2.666,0,3.9,3.9,3.89
908.812000000064,40.08,-2.667,0,3.9,3.89,3.89
908.921000000064,40.07,-2.668,0,3.9,3.89,3.9
909.015000000064,40,-2.67,0,3.9,3.89,3.89
909.125000000064,39.96,-2.671,0,3.9,3.9,3.89
909.265000000064,39.96,-2.672,0,3.89,3.89,3.89
909.359000000065,40.1,-2.673,0,3.89,3.89,3.89
909.468000000065,40.01,-2.675,0,3.9,3.89,3.89
909.578000000065,40,-2.676,0,3.89,3.89,3.89
909.687000000065,40.03,-2.677,0,3.89,3.89,3.89
909.812000000065,40.01,-2.678,0,3.89,3.89,3.89
909.953000000065,40.03,-2.68,0,3.89,3.89,3.89
910.062000000065,39.97,-2.681,0,3.89,3.89,3.89
910.218000000065,40.04,-2.682,0,3.89,3.88,3.89
910.328000000065,40.06,-2.684,0,3.9,3.89,3.88
910.437000000065,40.01,-2.686,0,3.89,3.88,3.89
910.531000000065,40.01,-2.687,0,3.89,3.89,3.88
910.640000000065,39.9,-2.688,0,3.89,3.89,3.89
910.734000000065,39.98,-2.689,0,3.89,3.88,3.88
910.843000000065,39.97,-2.69,0,3.89,3.88,3.88
910.968000000065,40.04,-2.691,0,3.89,3.88,3.88
911.062000000065,40.01,-2.693,0,3.89,3.89,3.89
911.156000000065,40.04,-2.694,0,3.89,3.88,3.88
911.250000000065,40.02,-2.695,0,3.89,3.88,3.88
911.359000000065,40.01,-2.696,0,3.89,3.89,3.88
911.468000000065,39.96,-2.697,0,3.89,3.88,3.88
911.578000000065,39.98,-2.699,0,3.89,3.88,3.88
911.671000000065,40.01,-2.7,0,3.89,3.88,3.88
911.781000000065,39.98,-2.701,0,3.89,3.88,3.89
911.890000000065,40.06,-2.702,0,3.89,3.88,3.89
911.984000000065,40.04,-2.703,0,3.88,3.88,3.88
912.078000000065,40,-2.704,0,3.89,3.88,3.88
912.187000000065,40,-2.706,0,3.89,3.88,3.88
912.281000000065,39.91,-2.707,0,3.89,3.88,3.88
912.375000000065,40.07,-2.708,0,3.88,3.88,3.88
912.468000000065,40.06,-2.709,0,3.88,3.88,3.88
912.562000000065,40.05,-2.71,0,3.88,3.88,3.88
912.671000000065,40.02,-2.711,0,3.89,3.88,3.88
912.765000000065,39.96,-2.712,0,3.89,3.88,3.88
912.875000000065,40.01,-2.713,0,3.88,3.87,3.88
912.984000000065,39.96,-2.715,0,3.88,3.88,3.88
913.078000000065,40.07,-2.716,0,3.88,3.88,3.87
913.203000000065,40.02,-2.717,0,3.88,3.88,3.88
913.296000000065,40.02,-2.718,0,3.88,3.88,3.87
913.390000000065,40.01,-2.719,0,3.88,3.88,3.88
913.500000000065,39.9,-2.72,0,3.88,3.87,3.88
913.609000000066,40.01,-2.722,0,3.88,3.88,3.88
913.718000000066,40.03,-2.723,0,3.89,3.88,3.88
913.843000000066,39.99,-2.724,0,3.88,3.88,3.88
913.953000000066,40.04,-2.726,0,3.88,3.87,3.88
914.046000000066,40.03,-2.727,0,3.88,3.88,3.88
914.156000000066,40.1,-2.728,0,3.88,3.88,3.88
914.265000000066,39.99,-2.729,0,3.88,3.88,3.88
914.390000000066,40.02,-2.73,0,3.88,3.87,3.88
914.500000000066,40,-2.732,0,3.88,3.88,3.87
914.609000000066,39.91,-2.733,0,3.88,3.88,3.87
914.703000000066,39.99,-2.734,0,3.88,3.87,3.88
914.796000000066,39.99,-2.735,0,3.88,3.87,3.88
914.906000000066,39.97,-2.737,0,3.88,3.87,3.87
915.000000000066,40.02,-2.738,0,3.88,3.87,3.87
915.125000000066,39.98,-2.739,0,3.88,3.87,3.87
915.250000000066,40,-2.74,0,3.88,3.87,3.87
915.375000000066,39.97,-2.742,0,3.88,3.87,3.88
915.500000000066,40.02,-2.743,0,3.88,3.87,3.87
915.609000000066,40.01,-2.744,0,3.88,3.88,3.88
915.718000000066,39.98,-2.746,0,3.88,3.87,3.87
915.828000000066,40.07,-2.747,0,3.88,3.87,3.87
915.953000000066,39.97,-2.748,0,3.88,3.87,3.87
916.062000000066,40.02,-2.75,0,3.87,3.87,3.87
916.156000000066,39.99,-2.751,0,3.88,3.87,3.87
916.281000000066,39.99,-2.752,0,3.88,3.87,3.87
916.406000000066,39.99,-2.753,0,3.87,3.87,3.87
916.500000000066,39.99,-2.755,0,3.87,3.87,3.87
916.593000000066,39.99,-2.756,0,3.88,3.87,3.87
916.687000000066,40,-2.757,0,3.87,3.87,3.87
916.781000000066,40.03,-2.758,0,3.87,3.87,3.87
916.890000000066,40.02,-2.759,0,3.87,3.87,3.87
917.015000000066,39.98,-2.76,0,3.91,3.91,3.91
917.125000000066,,-2.76,0,3.91,3.91,3.91
917.234000000066,,-2.76,0,3.91,3.92,3.92
917.343000000066,,-2.76,0,3.92,3.92,3.92
917.453000000066,,-2.76,0,3.92,3.92,3.92
917.562000000066,,-2.76,0,3.92,3.92,3.92
917.656000000066,,-2.76,0,3.92,3.92,3.92
917.781000000066,,-2.76,0,3.92,3.92,3.92
917.890000000066,,-2.76,0,3.92,3.92,3.92
918.000000000066,,-2.76,0,3.92,3.92,3.92
918.109000000066,,-2.76,0,3.92,3.92,3.92
